date_range_start,date_range_end,placekey,sg_wp__parent_placekey,sg_wp__location_name,sg_wp__street_address,sg_wp__city,sg_wp__region,sg_wp__postal_code,sg_wp__iso_country_code,sg_wp__safegraph_brand_ids,sg_wp__brands,sg_wp__date_range_start,sg_wp__date_range_end,sg_wp__raw_visit_counts,sg_wp__raw_visitor_counts,sg_wp__visits_by_day,sg_wp__visits_by_each_hour,sg_wp__poi_cbg,sg_wp__visitor_home_cbgs,sg_wp__visitor_home_aggregation,sg_wp__visitor_daytime_cbgs,sg_wp__visitor_country_of_origin,sg_wp__distance_from_home,sg_wp__median_dwell,sg_wp__bucketed_dwell_times,sg_wp__related_same_day_brand,sg_wp__related_same_week_brand,sg_wp__device_type,sg_wp__normalized_visits_by_state_scaling,sg_wp__normalized_visits_by_total_visits,sg_wp__normalized_visits_by_total_visitors,sg_wp__normalized_visits_by_region_naics_visits,sg_wp__normalized_visits_by_region_naics_visitors,sg_c__parent_placekey,sg_c__location_name,sg_c__safegraph_brand_ids,sg_c__brands,sg_c__top_category,sg_c__sub_category,sg_c__naics_code,sg_c__latitude,sg_c__longitude,sg_c__street_address,sg_c__city,sg_c__region,sg_c__postal_code,sg_c__iso_country_code,sg_c__phone_number,sg_c__open_hours,sg_c__category_tags,sg_c__opened_on,sg_c__closed_on,sg_c__tracking_closed_since,sg_c__geometry_type
2020-02-03,2020-02-10,223-222@8gg-r3b-vs5,,Marathon,103 Wolf Creek School Rd,Pickens,SC,29671,US,SG_BRAND_faaaac9cb18c500a97c03eec92d6b8fc,Marathon,2020-02-03T00:00:00-05:00,2020-02-10T00:00:00-05:00,25,11,"[3,3,5,4,5,2,3]","[0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0]",450770104025,{},"{""45077010402"":4}","{""450770104023"":4,""450770107003"":4}","{""US"":9}",5670.0,79.0,"{""<5"":0,""5-10"":6,""11-20"":2,""21-60"":3,""61-120"":6,""121-240"":2,"">240"":6}","{""Walmart"":11,""Walgreens"":11,""McDonald's"":11,""Target"":5,""Stop-A-Minit"":5,""Health Street"":5,""Wendy's"":5,""Prisma Health"":5,""Wells Fargo"":5,""Burger King"":5,""Ingles Markets"":5,""Twin Peaks Restaurant"":5,""Spinx"":5,""Shell Oil"":5,""Arby's"":5}","{""Stop-A-Minit"":36,""Ingles Markets"":36,""McDonald's"":36,""Walmart"":18,""Cook Out"":18,""Starbucks"":18,""Wendy's"":18,""Kohl's"":18,""Walgreens"":18,""CVS"":18,""AutoZone"":18,""Spinx"":18,""Petco"":9,""Target"":9,""Orange Julius"":9,""Gold's Gym"":9,""Domino's Pizza"":9,""Lowe's"":9,""Health Street"":9,""KFC"":9}","{""android"":5,""ios"":4}",,,,,,,Marathon,SG_BRAND_faaaac9cb18c500a97c03eec92d6b8fc,Marathon,Gasoline Stations,Gasoline Stations with Convenience Stores,447110.0,34.87832,-82.721424,103 Wolf Creek School Rd,Pickens,SC,29671.0,US,18648824226.0,,,,,,POLYGON
2020-02-03,2020-02-10,222-223@8gg-r3r-yvz,,Mountain Grove Baptist Church Inc,644 E Preston McDaniel Rd,Pickens,SC,29671,US,,,2020-02-03T00:00:00-05:00,2020-02-10T00:00:00-05:00,8,6,"[0,0,0,0,0,2,6]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,2,0,0,0,0,0]",450770104012,{},"{""45077010601"":4}","{""450770104025"":4}","{""US"":5}",12030.0,34.0,"{""<5"":0,""5-10"":3,""11-20"":0,""21-60"":4,""61-120"":0,""121-240"":1,"">240"":0}","{""Walmart"":67,""Zaxby's"":33,""Planet Fitness"":17,""Domino's Pizza"":17,""Ace Hardware"":17,""Bellacino's"":17,""McDonald's"":17,""CVS"":17}","{""Walmart"":83,""Zaxby's"":50,""Taco Bell"":33,""Ace Hardware"":33,""Applebee's"":33,""Hardee's"":33,""CVS"":33,""Toyota"":17,""Burkes Outlet"":17,""Planet Fitness"":17,""Cook Out"":17,""BP"":17,""Domino's Pizza"":17,""Lowe's"":17,""Hobby Lobby Stores"":17,""Allstate Insurance"":17,""Michaels Stores"":17,""Wendy's"":17,""Academy Sports + Outdoors"":17,""TCC"":17}","{""android"":4,""ios"":4}",,,,,,,Mountain Grove Baptist Church Inc,,,Religious Organizations,Religious Organizations,813110.0,34.940386,-82.755518,644 E Preston McDaniel Rd,Pickens,SC,29671.0,US,18648786399.0,,,,,2019-07-01,POLYGON
2020-02-03,2020-02-10,zzw-222@8gg-qfp-djv,,Blue Ridge View Baptist Church,745 Wolf Creek Rd,Pickens,SC,29671,US,,,2020-02-03T00:00:00-05:00,2020-02-10T00:00:00-05:00,34,23,"[0,1,1,0,0,2,30]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,3,9,1,2,0,0,0,0]",450770105021,"{""450770111021"":4,""450770108032"":4,""450770104031"":4}","{""45083021802"":5,""45077010804"":5,""45077010403"":4,""45077010700"":4,""45077011001"":4,""45077010602"":4}","{""450770104031"":6,""450770105021"":4,""450770105012"":4,""450770106021"":4}","{""US"":21}",8418.0,77.0,"{""<5"":0,""5-10"":2,""11-20"":1,""21-60"":8,""61-120"":18,""121-240"":5,"">240"":0}","{""Walmart"":17,""Bojangles'"":13,""Zaxby's"":8,""LongHorn Steakhouse"":8,""Starbucks"":4,""76"":4,""QuikTrip"":4,""Five Guys"":4,""Hardee's"":4,""Ingles Markets"":4,""McDonald's"":4}","{""Walmart"":30,""Ingles Markets"":30,""Bojangles'"":26,""Spinx"":22,""Chick-fil-A"":17,""Zaxby's"":17,""Walgreens"":17,""Burger King"":17,""Wendy's"":13,""Pizza Inn"":13,""Goodwill Industries"":9,""Michaels Stores"":9,""Dollar General"":9,""Starbucks"":9,""Academy Sports + Outdoors"":9,""Ace Hardware"":9,""Hardee's"":9,""McDonald's"":9,""LongHorn Steakhouse"":9,""Shell Oil"":9}","{""android"":8,""ios"":19}",,,,,,,Blue Ridge View Baptist Church,,,Religious Organizations,Religious Organizations,813110.0,34.918883,-82.628925,745 Wolf Creek Rd,Pickens,SC,29671.0,US,18648559260.0,,,,,2019-07-01,POLYGON
2020-02-03,2020-02-10,222-222@8gg-r3n-pvz,,Cuttin'loose,2701 Gentry Memorial Hwy,Pickens,SC,29671,US,,,2020-02-03T00:00:00-05:00,2020-02-10T00:00:00-05:00,15,11,"[3,7,3,0,2,0,0]","[0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",450770104031,"{""450770107001"":4,""450770104012"":4,""450770104031"":4}","{""45077010200"":4}","{""450770105021"":4}","{""US"":11}",7059.0,46.0,"{""<5"":1,""5-10"":0,""11-20"":0,""21-60"":7,""61-120"":4,""121-240"":1,"">240"":2}","{""Walmart"":14,""Walgreens"":14,""Dollar General"":7,""Wendy's"":7,""HotSpot"":7,""Hardee's"":7,""Pizza Inn"":7,""McDonald's"":7,""CVS"":7,""CITGO"":7,""AutoZone"":7,""Arby's"":7}","{""Ingles Markets"":36,""Hobby Lobby Stores"":27,""Walgreens"":27,""Pizza Inn"":27,""Arby's"":27,""Walmart"":18,""Dollar General"":18,""Wendy's"":18,""CVS"":18,""Bojangles'"":18,""Taco Bell"":9,""Lowe's"":9,""PetSmart"":9,""HotSpot"":9,""Kirkland's"":9,""Moe's Southwest Grill"":9,""Kohl's"":9,""Chick-fil-A"":9,""Zaxby's"":9,""Hardee's"":9}","{""android"":9,""ios"":4}",,,,,,,Cuttin'loose,,,Personal Care Services,Beauty Salons,812112.0,34.871996,-82.693353,2701 Gentry Memorial Hwy,Pickens,SC,29671.0,US,,,,,,2019-07-01,POLYGON
2020-02-03,2020-02-10,222-222@8gg-r49-yn5,,Discount Grocery,2522 Walhalla Hwy,Pickens,SC,29671,US,,,2020-02-03T00:00:00-05:00,2020-02-10T00:00:00-05:00,1,1,"[0,0,1,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",450770102001,"{""450770104012"":4}",{},{},{},,20.0,"{""<5"":0,""5-10"":0,""11-20"":1,""21-60"":0,""61-120"":0,""121-240"":0,"">240"":0}",{},{},"{""android"":0,""ios"":0}",,,,,,,Discount Grocery,,,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110.0,34.847192,-82.807845,2522 Walhalla Hwy,Pickens,SC,29671.0,US,18648680199.0,,,,,2019-07-01,POLYGON
2020-02-03,2020-02-10,zzw-222@8gg-r3b-k2k,,Pickens County Museums,307 Johnson St,Pickens,SC,29671,US,,,2020-02-03T00:00:00-05:00,2020-02-10T00:00:00-05:00,41,14,"[9,6,3,7,5,5,6]","[0,0,0,0,0,0,0,0,2,0,1,1,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0]",450770105022,"{""450770104025"":4,""450770105022"":4,""450770105021"":4}","{""45077010502"":9,""45077010902"":4}","{""450770105022"":4,""450770105021"":4}","{""US"":14}",2820.0,39.0,"{""<5"":0,""5-10"":7,""11-20"":4,""21-60"":17,""61-120"":12,""121-240"":1,"">240"":0}","{""Walmart"":25,""Domino's Pizza"":15,""CVS"":15,""AutoZone"":15,""Taco Bell"":10,""United States Postal Service (USPS)"":10,""McDonald's"":10,""Waffle House"":10,""Stop-A-Minit"":5,""Dollar General"":5,""Starbucks"":5,""HotSpot"":5,""Ace Hardware"":5,""Zaxby's"":5,""Walgreens"":5,""Republic Services"":5,""Ingles Markets"":5,""Pizza Inn"":5,""Spinx"":5,""Shell Oil"":5}","{""Walmart"":71,""Waffle House"":36,""Burger King"":29,""Spinx"":29,""Shell Oil"":29,""Domino's Pizza"":21,""Dollar General"":21,""Zaxby's"":21,""Hardee's"":21,""United States Postal Service (USPS)"":21,""Ingles Markets"":21,""Pizza Inn"":21,""McDonald's"":21,""CVS"":21,""Bojangles'"":21,""AutoZone"":21,""Olive Garden"":14,""Taco Bell"":14,""Ace Hardware"":14,""Dollar Tree"":14}","{""android"":10,""ios"":4}",,,,,,,Pickens County Museums,,,"Museums, Historical Sites, and Similar Institutions",Museums,712110.0,34.880874,-82.705655,307 Johnson St,Pickens,SC,29671.0,US,18648985963.0,,,,,2019-07-01,POLYGON
2020-02-03,2020-02-10,223-222@8gg-r3n-pvz,,Southern Beauty Aesthetics,2701 Gentry Memorial Hwy Ste 4,Pickens,SC,29671,US,,,2020-02-03T00:00:00-05:00,2020-02-10T00:00:00-05:00,14,14,"[2,2,3,4,3,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",450770104031,"{""450770104031"":4,""450770107003"":4}","{""45077010100"":4,""45077010502"":4}","{""450770107003"":4,""450450020031"":4,""450770109011"":4,""450070106001"":4}","{""US"":13}",5970.0,8.0,"{""<5"":0,""5-10"":8,""11-20"":4,""21-60"":2,""61-120"":0,""121-240"":0,"">240"":0}","{""Dollar General"":21,""HotSpot"":21,""Walmart"":14,""Hardee's"":14,""Golden Corral"":7,""Roses Express"":7,""Stop-A-Minit"":7,""The Home Depot"":7,""Ingles Markets"":7,""Gulf Oil"":7,""Bojangles'"":7,""Sunoco"":7,""Exxon Mobil"":7,""Subway"":7}","{""Walmart"":71,""Dollar General"":43,""HotSpot"":29,""Ingles Markets"":29,""McDonald's"":29,""Stop-A-Minit"":21,""Taco Bell"":21,""PetSmart"":21,""Bojangles'"":21,""Spinx"":21,""Family Dollar Stores"":21,""Cook Out"":14,""Domino's Pizza"":14,""Lowe's"":14,""76"":14,""Ace Hardware"":14,""Hardee's"":14,""Walgreens"":14,""Burger King"":14,""Exxon Mobil"":14}","{""android"":12,""ios"":0}",,,,,,,Southern Beauty Aesthetics,,,Personal Care Services,Other Personal Care Services,812199.0,34.872005,-82.693331,2701 Gentry Memorial Hwy Ste 4,Pickens,SC,29671.0,US,,,,,,2019-07-01,POLYGON
2020-02-03,2020-02-10,224-222@8gg-r3n-jvz,,KFC,2809 Gentry Memorial Hwy,Pickens,SC,29671,US,SG_BRAND_75e52dcc790fbad91ae83227c0fb6e2f,KFC,2020-02-03T00:00:00-05:00,2020-02-10T00:00:00-05:00,29,23,"[4,6,3,2,3,2,9]","[0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,1,4,0,0,0,0]",450770104031,"{""450770102002"":5,""450770101001"":4,""450770106021"":4,""450770110011"":4}","{""45077010200"":5,""45077010401"":4,""45077011001"":4,""45077010602"":4,""45077010804"":4}","{""450770104031"":6,""450770112022"":4,""450770108043"":4,""370899304021"":4,""450450002001"":4,""450770110011"":4}","{""US"":21}",9815.0,20.0,"{""<5"":1,""5-10"":8,""11-20"":6,""21-60"":12,""61-120"":0,""121-240"":0,"">240"":2}","{""Walmart"":18,""Long John Silver's"":11,""Ingles Markets"":11,""Chick-fil-A"":7,""Zaxby's"":7,""McDonald's"":7,""Bojangles'"":7,""Sam's Club"":7,""Perfumania"":4,""Stop-A-Minit"":4,""Simon mall"":4,""Tuesday Morning"":4,""Taco Bell"":4,""Restaurant Depot"":4,""The Home Depot"":4,""PetSmart"":4,""7-Eleven"":4,""Dollar General"":4,""Wendy's"":4,""UCBI"":4}","{""Walmart"":48,""McDonald's"":26,""Ingles Markets"":22,""Dollar General"":17,""Zaxby's"":17,""Sam's Club"":17,""Chick-fil-A"":13,""Long John Silver's"":13,""Burger King"":13,""Waffle House"":13,""CVS"":13,""Bojangles'"":13,""Target"":9,""Taco Bell"":9,""HotSpot"":9,""76"":9,""Ace Hardware"":9,""QuikTrip"":9,""Staples"":9,""O'Reilly Auto Parts"":9}","{""android"":18,""ios"":9}",,,,,,,KFC,SG_BRAND_75e52dcc790fbad91ae83227c0fb6e2f,KFC,Restaurants and Other Eating Places,Limited-Service Restaurants,722513.0,34.872941,-82.694926,2809 Gentry Memorial Hwy,Pickens,SC,29671.0,US,,"{ ""Mon"": [[""10:00"", ""22:00""]], ""Tue"": [[""10:00"", ""22:00""]], ""Wed"": [[""10:00"", ""22:00""]], ""Thu"": [[""10:00"", ""22:00""]], ""Fri"": [[""10:00"", ""22:00""]], ""Sat"": [[""10:00"", ""22:00""]], ""Sun"": [[""10:00"", ""22:00""]] }","Counter Service,Lunch,Fast Food,Drive Through,Breakfast,Catering,Fried Chicken,Dinner",,,2019-07-01,POLYGON
2020-02-03,2020-02-10,zzw-222@8gg-r3h-pjv,,Hagood Elementary,435 Sparks Ln,Pickens,SC,29671,US,,,2020-02-03T00:00:00-05:00,2020-02-10T00:00:00-05:00,75,37,"[21,15,19,17,1,0,2]","[0,0,0,0,0,0,1,6,2,0,1,2,1,2,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,1,1,2,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,1,1,2,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0]",450770104023,"{""450770102002"":7,""450770104024"":5,""450770101002"":4,""450770105021"":4,""450770104022"":4,""450770106012"":4,""450770108021"":4,""450770104031"":4,""450070106001"":4}","{""45077010402"":8,""45077010903"":4,""45077010902"":4,""45073030601"":4,""45077010200"":4,""45077010502"":4,""45077010403"":4,""45077010601"":4,""45007010600"":4}","{""450770102002"":5,""450770109032"":4,""450770102001"":4,""450770106012"":4,""450770104022"":4,""450770104024"":4,""450770108021"":4}","{""US"":34}",7925.0,55.0,"{""<5"":1,""5-10"":20,""11-20"":8,""21-60"":9,""61-120"":7,""121-240"":8,"">240"":22}","{""Stop-A-Minit"":4,""Hardee's"":4,""McDonald's"":4,""Bojangles'"":4,""Walmart"":3,""AutoZone"":3,""Target"":1,""Planet Fitness"":1,""Goodwill Industries"":1,""Tuesday Morning"":1,""Lowe's"":1,""KFC"":1,""Hobby Lobby Stores"":1,""PetSmart"":1,""Dollar General"":1,""Stage Stores"":1,""Staples"":1,""O'Reilly Auto Parts"":1,""Chick-fil-A"":1,""Zaxby's"":1}","{""Walmart"":49,""Ingles Markets"":32,""McDonald's"":19,""Walgreens"":16,""Stop-A-Minit"":14,""Dollar General"":14,""Chick-fil-A"":11,""Applebee's"":11,""AutoZone"":11,""Spinx"":11,""Taco Bell"":8,""Lowe's"":8,""Wendy's"":8,""Zaxby's"":8,""Hardee's"":8,""CVS"":8,""Sam's Club"":8,""Shell Oil"":8,""ULTA Beauty"":5,""Simon mall"":5}","{""android"":10,""ios"":26}",,,,,,,Hagood Elementary,,,Elementary and Secondary Schools,Elementary and Secondary Schools,611110.0,34.897499,-82.70517,435 Sparks Ln,Pickens,SC,29671.0,US,18643971900.0,,,,,2019-07-01,POLYGON
2020-02-03,2020-02-10,222-222@8gg-qxn-p5f,,Xpress Lube of Pickens,2230 Gentry Memorial Hwy,Pickens,SC,29671,US,,,2020-02-03T00:00:00-05:00,2020-02-10T00:00:00-05:00,17,15,"[3,2,0,3,7,2,0]","[0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",450770104031,"{""450770110011"":4}","{""45077010200"":4,""45077010502"":4,""45077010601"":4}","{""450770109022"":5,""450070107005"":4,""450770106011"":4}","{""US"":16}",9671.0,22.0,"{""<5"":0,""5-10"":4,""11-20"":3,""21-60"":7,""61-120"":0,""121-240"":0,"">240"":3}","{""Walmart"":12,""McDonald's"":12,""Anytime Fitness"":6,""Cook Out"":6,""Taco Bell"":6,""KFC"":6,""Starbucks"":6,""QuikTrip"":6,""Pep Boys"":6,""O'Reilly Auto Parts"":6,""Walgreens"":6,""Ingles Markets"":6,""YMCA"":6,""Chicken Salad Chick"":6,""Exxon Mobil"":6,""Arby's"":6}","{""Walmart"":53,""McDonald's"":33,""Taco Bell"":20,""QuikTrip"":20,""CVS"":20,""Anytime Fitness"":13,""Tuesday Morning"":13,""O'Reilly Auto Parts"":13,""Burger King"":13,""United States Postal Service (USPS)"":13,""Ingles Markets"":13,""Bojangles'"":13,""AutoZone"":13,""Spinx"":13,""Exxon Mobil"":13,""Shell Oil"":13,""Shane's Rib Shack"":7,""Chevron"":7,""Mayweather Boxing + Fitness"":7,""Cook Out"":7}","{""android"":6,""ios"":7}",,,,,,,Xpress Lube of Pickens,,,Automotive Repair and Maintenance,General Automotive Repair,811111.0,34.860114,-82.67649,2230 Gentry Memorial Hwy,Pickens,SC,29671.0,US,,,,,,2019-07-01,POLYGON
2020-02-03,2020-02-10,229-223@8gg-r3b-f9f,,Nest Feathers,104 S Catherine St,Pickens,SC,29671,US,,,2020-02-03T00:00:00-05:00,2020-02-10T00:00:00-05:00,103,58,"[16,15,14,20,17,13,8]","[0,0,0,0,1,0,0,0,5,1,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,2,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,4,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,3,1,2,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,3,1,0,2,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,4,3,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0]",450770104025,"{""450770104031"":6,""450770102002"":4,""450770104012"":4,""450770104023"":4,""450770104024"":4,""450770105011"":4,""450770107003"":4,""450770101001"":4,""450770106021"":4,""450770102001"":4,""450499202005"":4}","{""45077010402"":8,""45077010602"":5,""45045002608"":4,""45049920200"":4,""45077010200"":4,""45077010403"":4,""45077010401"":4,""45077010300"":4,""45077010501"":4,""45077010700"":4,""45073030300"":4,""45077011103"":4}","{""450770104025"":6,""450770104031"":5,""450770106021"":4,""450770104023"":4,""450770111031"":4,""450770104012"":4,""450770105011"":4,""450770104024"":4,""450770102002"":4}","{""US"":57}",6171.0,44.0,"{""<5"":1,""5-10"":14,""11-20"":12,""21-60"":34,""61-120"":10,""121-240"":22,"">240"":10}","{""Walmart"":11,""HotSpot"":5,""Hardee's"":4,""Ingles Markets"":4,""CVS"":4,""Bojangles'"":4,""Advance Auto Parts"":2,""Dollar General"":2,""Chick-fil-A"":2,""Burger King"":2,""Pizza Inn"":2,""Cracker Barrel"":2,""Waffle House"":2,""YMCA"":2,""AutoZone"":2,""Spinx"":2,""Belk"":1,""Stop-A-Minit"":1,""Taco Bell"":1,""Lowe's"":1}","{""Walmart"":38,""Ingles Markets"":28,""Spinx"":24,""Bojangles'"":21,""McDonald's"":16,""Burger King"":14,""PetSmart"":10,""Dollar General"":10,""QuikTrip"":10,""Applebee's"":10,""Hardee's"":10,""Shell Oil"":10,""KFC"":9,""Chick-fil-A"":9,""CVS"":9,""Arby's"":9,""BP"":7,""Lowe's"":7,""HotSpot"":7,""Walgreens"":7}","{""android"":32,""ios"":23}",,,,,,,Nest Feathers,,,"Sporting Goods, Hobby, and Musical Instrument Stores","Sewing, Needlework, and Piece Goods Stores",451130.0,34.882394,-82.710478,104 S Catherine St,Pickens,SC,29671.0,US,18648784460.0,,,,,2019-07-01,POLYGON
